id,cattle_id,heat_date,allows_mounting,vaginal_discharge,vulva_swelling,comportamiento,was_inseminated,insemination_date,pregnancy_confirmed,created_at,updated_at
ea30c7f1-35a6-4ac7-aa78-38c46afabac0,e6e43f01-b420-417f-ac24-38c80a61c8ca,2025-08-01,True,turbio,normal,lame_genitales,False,,,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
6a8fee75-b365-4198-b212-9e029076537a,e6e43f01-b420-417f-ac24-38c80a61c8ca,2025-08-20,False,turbio,leve,monta_a_otras,False,,,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
13ccd135-8e1d-42e3-8c2e-cde032d98f2d,e6e43f01-b420-417f-ac24-38c80a61c8ca,2025-09-08,True,seco,alta,mugido,False,,,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
546903b4-13a2-4fa8-9c3b-3d4062ad0f6a,e6e43f01-b420-417f-ac24-38c80a61c8ca,2025-09-29,False,turbio,alta,lame_genitales,True,2025-09-29,True,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
5adc871a-745c-4ef8-8bcd-c93e1d7cb4d2,e6e43f01-b420-417f-ac24-38c80a61c8ca,2025-10-18,False,turbio,normal,inquietud,True,2025-10-18,False,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
27ccfde7-f3c2-4e08-8d63-03ef551ca0bb,e6e43f01-b420-417f-ac24-38c80a61c8ca,2025-11-09,True,turbio,leve,inquietud,True,2025-11-09,False,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
d014e43d-cc9a-40ce-9755-4a9a04f28ba1,e6e43f01-b420-417f-ac24-38c80a61c8ca,2025-11-28,True,turbio,alta,olfatea,False,,,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
f7964997-6519-4bc1-b98d-b1f2b00297d9,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-02-01,True,cristalino,normal,lame_genitales,True,2025-02-01,True,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
1860bd3b-c4d3-44c1-9a84-de5af6cd21c3,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-02-22,True,seco,normal,inquietud,False,,,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
104f1caf-a919-4637-a276-ac75f265d973,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-03-15,False,turbio,alta,olfatea,False,,,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
3f5c257a-905b-4574-a5ba-89787eaaf5c4,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-04-07,False,cristalino,alta,nerviosismo,True,2025-04-07,True,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
ad03b519-6750-4d8e-9a7c-80b3add0f7d4,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-04-26,True,cristalino,normal,monta_a_otras,False,,,2025-12-15 06:02:56.956017,2025-12-15 06:02:56.956017
999958dc-ee7a-4db7-af35-5b6ef599e1f6,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-05-18,False,cristalino,leve,lame_genitales,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
06e81fc5-bf9b-49e3-801c-33336bdec0fc,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-06-09,False,turbio,leve,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
ae26f8dd-47d0-4dfa-801e-c5e223420990,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-06-29,False,seco,normal,mugido,True,2025-06-29,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
12abaf37-68a3-496c-aa2c-1033e9a7dda0,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-07-22,True,cristalino,leve,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
12ed1885-edcc-4846-a23c-af73af6d4063,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-08-12,False,seco,alta,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
937a94d4-e72b-4c14-a178-4c405e3d021d,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-08-31,False,turbio,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
021a6a9c-acc3-4236-8a73-c022f99c94e6,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-09-22,True,seco,alta,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
292bb126-9426-452d-89dd-7b99b171c955,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-10-11,False,cristalino,alta,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
dd237a50-9838-46c0-af14-e18f03f4554d,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-11-01,True,seco,alta,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
68f01350-30ff-499f-a315-d836ce3deb6d,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-11-20,False,turbio,normal,nerviosismo,True,2025-11-20,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
f8ea352f-dff3-4111-abb6-3b34f13493d8,08ed8a86-49ae-4f9d-9a8a-5247a50b4f0b,2025-12-12,True,seco,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
2d2fbc4e-c029-4866-852a-99cc93245c91,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-02-24,False,turbio,normal,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
e9c686e9-36ca-46c5-9e12-f80285b6c123,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-03-17,False,turbio,normal,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
33ffb9b6-d9a1-490b-aa9d-1017dd4f57a8,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-04-11,False,turbio,alta,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
ee60a695-2db9-4689-805b-f5a70f4afacb,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-05-06,False,cristalino,normal,lame_genitales,True,2025-05-06,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
2cda4f11-f590-414f-b5fb-91db776b7f73,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-05-28,False,turbio,normal,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
c5686e71-9d54-4b6e-a1f1-bb055aa5da7e,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-06-21,True,cristalino,normal,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
cec062ed-e10f-49dc-925e-5e18e1ade3fe,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-07-12,False,turbio,normal,nerviosismo,True,2025-07-12,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
adfc5d26-31e6-4eaf-9d69-96a78725f747,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-08-04,True,seco,leve,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
e80a994e-b7a2-4cf7-9427-4f8a566eaead,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-08-27,True,cristalino,normal,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
8f36ad2d-03ce-44cb-8a71-7af5b3389370,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-09-19,True,turbio,leve,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
d626cd52-d821-46dc-a461-ef4b6b795e7c,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-10-12,False,cristalino,alta,monta_a_otras,True,2025-10-12,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
11da7929-1a62-46fb-87d9-5cd6382d6728,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-11-03,False,turbio,leve,nerviosismo,True,2025-11-03,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
026c38e2-2553-4bcb-bb26-230180da5adb,a0babefa-4124-41bc-a5bf-9cf851c7dcbd,2025-11-25,True,seco,leve,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
f2040f91-f3e7-4322-a5bb-b035e0907f96,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-04-05,True,seco,alta,mugido,True,2025-04-05,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
42e29727-4981-4693-9930-e4851d52f948,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-04-26,True,turbio,alta,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
4f81d813-1f0f-420e-bb57-2fc491b21457,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-05-16,False,cristalino,alta,inquietud,True,2025-05-16,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
bdd1b3ee-1697-4577-88e2-aa3bb2e2145b,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-06-06,True,turbio,leve,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
fe748b81-82e0-4078-997b-2ff786d2e7da,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-06-25,True,turbio,alta,lame_genitales,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
d8871b97-cf8a-486a-9665-2b28c7c40564,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-07-16,False,turbio,leve,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
5e696b54-2dc8-4895-a620-fe0f3449c656,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-08-05,False,cristalino,alta,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
37e1c520-a45e-4a53-b6ca-f43315e404be,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-08-28,False,cristalino,leve,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
d77ecd31-4ea7-4ad5-89c9-1b105c9f1ef3,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-09-20,True,seco,alta,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
ebeffb03-499c-4bf1-a5de-f2233c5a4e43,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-10-11,False,cristalino,leve,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
905a8a19-061e-4c8f-84f1-0ea7f3a9d898,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-11-03,True,seco,leve,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
f71e54a8-861f-42c8-b303-1b5c1be505f3,43455f44-0470-4aa1-aef6-e3f7125ce09a,2025-11-24,True,seco,leve,monta_a_otras,True,2025-11-24,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
afec7aa3-0432-46dc-9830-663b65f13165,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-04-08,False,seco,leve,mugido,True,2025-04-08,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
62eae763-7f05-4366-937b-7da528c3bf35,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-04-27,True,seco,alta,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
5e72690d-c6ad-4ea8-b0e9-9c041f30441e,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-05-18,False,cristalino,normal,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
70eee777-a087-4c04-95d4-c20195a4dd01,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-06-08,False,cristalino,leve,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
cbf30669-a0a3-4200-b846-37990f4e1ed5,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-06-27,False,turbio,normal,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
97f005a0-e02b-4af7-9217-341119c01027,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-07-14,False,seco,normal,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
9f747122-c176-423c-b394-fb74eb024b6b,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-07-31,False,seco,normal,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
7577b6f0-3072-4d2f-aa1d-03ed5056a8ec,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-08-21,True,seco,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
177c981d-aeaf-4095-bb16-115fb9afec07,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-09-11,True,seco,leve,nerviosismo,True,2025-09-11,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
8d107e9b-3597-4857-b1fa-9511ac961eac,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-10-01,True,turbio,normal,monta_a_otras,True,2025-10-01,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
71241586-5e8d-45a7-b212-438e8ed0e9c9,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-10-19,False,seco,normal,monta_a_otras,True,2025-10-19,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
afeeefd1-ca5a-4c5a-b47c-a39fe5537b4c,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-11-09,True,cristalino,normal,monta_a_otras,True,2025-11-09,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
1d09446d-6d1e-443f-b46b-5f4949228e91,80683f50-08e3-4bd4-9040-2e0518c3577e,2025-11-28,True,seco,leve,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
c972ee7a-acfb-4cb8-bc39-5260dc96f401,dc2afacc-e835-450e-92fc-5b3076959215,2025-02-04,False,seco,leve,lame_genitales,True,2025-02-04,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
6ca15fee-83b5-40a6-828e-297426d663e3,dc2afacc-e835-450e-92fc-5b3076959215,2025-02-28,False,turbio,leve,lame_genitales,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
5b836b2b-19ab-4f95-9257-89e9ff512d1d,dc2afacc-e835-450e-92fc-5b3076959215,2025-03-24,True,turbio,leve,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
eb2a25e3-db31-484e-a040-4be19f46a2e9,dc2afacc-e835-450e-92fc-5b3076959215,2025-04-14,True,turbio,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
c542dd26-312b-4899-86ed-1acc01482b62,dc2afacc-e835-450e-92fc-5b3076959215,2025-05-06,True,cristalino,leve,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
9abcdd01-1929-45c3-b329-54fb371ad302,dc2afacc-e835-450e-92fc-5b3076959215,2025-05-31,True,turbio,normal,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
c2c8ff8c-bbe4-4d61-a1d5-4a3c1f85d738,dc2afacc-e835-450e-92fc-5b3076959215,2025-06-21,True,seco,leve,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
1c09cf5f-c548-426e-9f51-de7c5f4f7142,dc2afacc-e835-450e-92fc-5b3076959215,2025-07-16,False,seco,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
8272e0e0-98a5-4ab6-83d1-bfd7491d12cb,dc2afacc-e835-450e-92fc-5b3076959215,2025-08-10,False,cristalino,alta,inquietud,True,2025-08-10,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
0a992f5e-47d6-4275-994a-3eb9763b8354,dc2afacc-e835-450e-92fc-5b3076959215,2025-08-31,True,turbio,normal,inquietud,True,2025-08-31,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
84d12b9f-f43c-4a88-aff8-38066595c7c4,dc2afacc-e835-450e-92fc-5b3076959215,2025-09-22,False,seco,leve,nerviosismo,True,2025-09-22,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
602926a2-18d9-409d-a4c4-1cdcc21045f9,dc2afacc-e835-450e-92fc-5b3076959215,2025-10-16,False,cristalino,alta,nerviosismo,True,2025-10-16,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
a950f1db-8411-4f45-a90c-abf475074125,dc2afacc-e835-450e-92fc-5b3076959215,2025-11-10,False,cristalino,leve,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
7819f25c-34f7-4a5a-ad93-f1bfd3a732b8,dc2afacc-e835-450e-92fc-5b3076959215,2025-12-02,False,seco,normal,inquietud,True,2025-12-02,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
9bf6a70d-7d4d-41f4-9a2d-3e8d17c19b5a,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-01-15,False,turbio,normal,inquietud,True,2025-01-15,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
348bbad8-0897-4697-b3b1-4c3a035c0eef,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-02-03,True,cristalino,leve,inquietud,True,2025-02-03,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
159a55ae-4fce-4f0f-b9a6-79bad83f176d,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-02-22,True,cristalino,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
84fef2e8-400c-4dbd-9e39-5f9442e99cae,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-03-13,True,cristalino,leve,olfatea,True,2025-03-13,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
422804a4-69c8-4d0a-8e07-51fa32f74c27,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-04-03,True,cristalino,normal,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
1705e811-d4b6-4984-8531-67d5750f0db2,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-04-23,False,seco,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
c23c23e4-b3eb-4f58-b4d5-485a3020e76c,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-05-12,False,seco,normal,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
752f68e7-9877-445c-a44f-0a84ef4c022c,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-05-30,True,seco,leve,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
d951412a-9155-4436-b093-584c2efffa9a,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-06-19,True,cristalino,alta,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
50a2c65d-55bd-44be-88fd-4243427e7052,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-07-08,False,seco,alta,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
989a2460-40e4-4a4f-b069-ace0252005e6,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-07-28,False,seco,normal,lame_genitales,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
fd14ac0e-75d8-4c20-a6c8-82ac6fc082d2,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-08-17,False,turbio,leve,lame_genitales,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
a634209e-7d7a-4789-a9e5-73fd22937c32,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-09-06,True,seco,alta,inquietud,True,2025-09-06,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
081fc91c-422e-4b48-a879-8625de989e7b,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-09-27,True,cristalino,alta,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
2b1b29c8-a6d4-4d73-aed3-7c9187a5f798,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-10-14,True,turbio,leve,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
d6f4fe74-bdb8-4bf3-9585-c6bcabbfff61,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-10-31,False,cristalino,normal,nerviosismo,True,2025-10-31,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
85090dc5-007d-4f9c-b372-aba902397ea8,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-11-18,False,cristalino,leve,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
6b116fef-1c6a-411a-8dc3-66cc31f791b5,bcda213b-c99d-4b70-8ead-25b4e94e545d,2025-12-07,True,cristalino,leve,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
bb309108-067c-4df6-9add-6e6679920806,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2024-12-30,False,cristalino,normal,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
fdaf3b08-d9c1-4359-ae27-d0a430a62d48,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-01-21,True,cristalino,normal,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
63a9e013-a590-4de2-991c-63ce76afbd19,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-02-14,True,cristalino,leve,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
c1dd1250-977b-48dc-822a-bde296cf509a,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-03-11,True,cristalino,leve,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
7ac539c7-c598-489b-ac8b-95f5172803f3,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-04-01,True,cristalino,leve,monta_a_otras,True,2025-04-01,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
c3784245-e667-4ce3-9fb5-f7c0b9cc3def,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-04-26,True,turbio,alta,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
b570ff3e-5aca-448f-b102-b0534882d33f,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-05-18,False,turbio,leve,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
17f8af53-8b1e-4385-abc4-f730fe1f998c,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-06-12,True,cristalino,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
3afcefca-f8dc-4f3a-855f-b0c87b7bdaaa,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-07-06,False,seco,leve,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
31975f65-b88f-4442-ab24-572aa945c08e,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-07-28,False,turbio,leve,inquietud,True,2025-07-28,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
43c7bffe-3de7-433d-bc2d-a416fef7b523,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-08-18,False,seco,alta,mugido,True,2025-08-18,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
1fb8ef52-62de-40e2-99a1-c70dc67f416b,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-09-09,False,seco,normal,olfatea,True,2025-09-09,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
fcb2d5c9-c890-401b-8d4a-4ba9f1ac99b4,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-09-30,True,turbio,leve,olfatea,True,2025-09-30,False,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
0c1ca2b3-8a8e-4279-b130-6d6864282ad8,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-10-24,False,cristalino,normal,lame_genitales,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
c8d59e7a-0537-46d8-a25e-0aef07834b11,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-11-15,False,turbio,leve,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
ee256907-b2d4-47ef-af84-ceaa7047fc69,094911fa-57d6-44d8-8b4f-583fd8a4fab8,2025-12-06,False,cristalino,leve,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
7213eb9c-dce6-4aa7-b506-0266b7ead4b4,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-03-18,False,seco,leve,mugido,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
fb3f11e1-4d94-49c2-9499-7a53e1bfce34,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-04-09,True,cristalino,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
f98483e7-9905-471b-9a50-aaff45b07376,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-04-29,True,seco,leve,lame_genitales,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
1ec99ef1-1e87-482f-9bcc-2d5e32c3f087,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-05-21,True,seco,normal,monta_a_otras,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
63a3b4cc-70b5-43b9-b4b3-1875e57ffd37,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-06-10,True,turbio,alta,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
9317b465-a2de-491a-b5d9-fa6bb96fc70b,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-06-30,True,cristalino,alta,inquietud,True,2025-06-30,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
4663d701-d80a-468e-a52d-f42a64214f62,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-07-24,False,cristalino,normal,nerviosismo,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
01b7b570-39d7-4ac6-b806-daa030718798,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-08-15,True,seco,alta,olfatea,True,2025-08-15,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
a8fd730f-24b6-4ad9-b397-b867868d0013,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-09-04,True,turbio,normal,olfatea,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
708ac57d-2373-4c7d-9f9e-cef199921547,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-09-24,True,cristalino,leve,nerviosismo,True,2025-09-24,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
7a860f69-d611-4495-a7f8-49f353d50e8d,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-10-16,False,cristalino,alta,monta_a_otras,True,2025-10-16,True,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
e67b1921-ae3c-4acc-bd11-dac67eaab913,b26f2af0-96bc-4444-acac-dd8bbd230740,2025-11-09,True,seco,alta,inquietud,False,,,2025-12-15 06:02:56.957050,2025-12-15 06:02:56.957050
